ProductID,SKU,ProductName,CategoryID,SupplierID,CostPrice,SellingPrice,Status
629,ZUD-16-0629,Zudio Slim-Fit Matte Lipstick 18,16,15,98.51,199.0,Active
630,ZUD-08-0630,Zudio Classic Maxi Dress 55,8,45,431.83,899.0,Active
631,ZUD-08-0631,Zudio Solid Cropped Top 61,8,12,246.43,599.0,Active
632,ZUD-12-0632,Zudio Printed Flat Sandals 44,12,44,216.29,399.0,Active
633,ZUD-07-0633,Zudio Ethnic Straight Kurti 40,7,14,211.83,399.0,Active
634,ZUD-08-0634,Zudio Stretch Palazzo Pants 29,8,6,104.08,249.0,Active
635,ZUD-16-0635,Zudio Stretch Deodorant Spray 79,16,24,41.65,79.0,Active
636,ZUD-16-0636,Zudio Stretch Leather Belt 45,16,49,85.06,199.0,Active
637,ZUD-09-0637,Zudio Sporty Denim Shorts 83,9,28,81.22,199.0,Active
638,ZUD-02-0638,Zudio Denim Denim Jeans 60,2,8,140.11,299.0,Active
639,ZUD-15-0639,Zudio Classic Canvas Backpack 11,15,25,39.59,79.0,Active
640,ZUD-11-0640,Zudio Classic Tracksuit 43,11,16,95.97,199.0,Active
641,ZUD-11-0641,Zudio Classic Denim Shorts 73,11,45,129.04,299.0,Active
642,ZUD-12-0642,Zudio Sporty Running Shoes 67,12,37,193.8,399.0,Active
643,ZUD-04-0643,Zudio Stylish Cargo Shorts 40,4,25,417.88,899.0,Active
644,ZUD-05-0644,Zudio Ethnic Graphic Tee 32,5,41,331.98,699.0,Active
645,ZUD-11-0645,Zudio Ethnic Frock 42,11,4,210.98,399.0,Active
646,ZUD-06-0646,Zudio Casual Straight Kurti 42,6,7,420.15,799.0,Active
647,ZUD-11-0647,Zudio Solid Frock 56,11,17,192.97,399.0,Active
648,ZUD-14-0648,Zudio Slim-Fit Running Shoes 96,14,37,300.46,699.0,Active
649,ZUD-06-0649,Zudio Solid Palazzo Pants 51,6,48,425.34,899.0,Active
650,ZUD-03-0650,Zudio Sporty Cargo Shorts 69,3,41,158.54,299.0,Active
651,ZUD-11-0651,Zudio Sporty Pajama Set 88,11,5,183.83,399.0,Active
652,ZUD-11-0652,Zudio Printed Frock 50,11,18,221.41,499.0,Active
653,ZUD-13-0653,Zudio Solid Flip Flops 56,13,29,389.94,799.0,Active
654,ZUD-06-0654,Zudio Casual Anarkali Kurta 40,6,45,269.99,499.0,Active
655,ZUD-07-0655,Zudio Regular Maxi Dress 23,7,31,101.98,249.0,Active
656,ZUD-01-0656,Zudio Sporty Track Pants 20,1,10,109.4,249.0,Active
657,ZUD-13-0657,Zudio Solid Slides 41,13,41,353.66,799.0,Active
658,ZUD-17-0658,Zudio Regular Deodorant Spray 14,17,21,135.6,299.0,Active
659,ZUD-15-0659,Zudio Denim Matte Lipstick 80,15,45,83.63,199.0,Active
660,ZUD-15-0660,Zudio Cozy Canvas Backpack 91,15,41,115.85,249.0,Active
661,ZUD-10-0661,Zudio Classic Jumpsuit 79,10,29,103.62,199.0,Active
662,ZUD-14-0662,Zudio Solid Slides 48,14,49,119.6,299.0,Active
663,ZUD-12-0663,Zudio Solid Flip Flops 78,12,32,150.45,299.0,Active
664,ZUD-16-0664,Zudio Solid Deodorant Spray 65,16,1,72.94,149.0,Active
665,ZUD-07-0665,Zudio Sporty Sports Bra 65,7,46,305.8,699.0,Active
666,ZUD-13-0666,Zudio Sporty Slides 43,13,16,138.54,299.0,Active
667,ZUD-09-0667,Zudio Solid Pajama Set 78,9,13,263.75,599.0,Active
668,ZUD-06-0668,Zudio Regular Skinny Jeans 24,6,18,393.63,799.0,Active
669,ZUD-16-0669,Zudio Printed Matte Lipstick 12,16,35,40.34,99.0,Discontinued
670,ZUD-04-0670,Zudio Solid Cargo Shorts 26,4,15,406.74,799.0,Active
671,ZUD-01-0671,Zudio Ethnic Chino Pants 53,1,32,312.27,699.0,Active
672,ZUD-15-0672,Zudio Stylish Leather Belt 14,15,49,61.39,149.0,Active
673,ZUD-02-0673,Zudio Solid Joggers 19,2,13,423.0,899.0,Active
674,ZUD-09-0674,Zudio Sporty Printed Tee 25,9,25,303.81,599.0,Active
675,ZUD-15-0675,Zudio Printed Canvas Backpack 14,15,50,46.44,99.0,Active
676,ZUD-07-0676,Zudio Ethnic Maxi Dress 97,7,11,269.68,499.0,Active
677,ZUD-02-0677,Zudio Stylish Track Pants 76,2,41,109.06,249.0,Active
678,ZUD-12-0678,Zudio Casual Loafers 95,12,16,217.85,399.0,Active
679,ZUD-11-0679,Zudio Casual Denim Shorts 45,11,16,166.76,399.0,Discontinued
680,ZUD-02-0680,Zudio Stretch Hoodie 98,2,50,422.83,999.0,Active
681,ZUD-06-0681,Zudio Ethnic Cropped Top 97,6,49,450.31,999.0,Active
682,ZUD-02-0682,Zudio Classic Casual Shirt 99,2,9,466.33,899.0,Active
683,ZUD-11-0683,Zudio Denim Pajama Set 54,11,47,319.73,599.0,Active
684,ZUD-13-0684,Zudio Classic Canvas Shoes 27,13,32,266.86,499.0,Active
685,ZUD-10-0685,Zudio Denim Pajama Set 72,10,35,96.52,199.0,Active
686,ZUD-15-0686,Zudio Solid Leather Belt 86,15,34,105.59,249.0,Active
687,ZUD-10-0687,Zudio Solid Tracksuit 56,10,41,119.63,299.0,Active
688,ZUD-06-0688,Zudio Casual Palazzo Pants 89,6,5,178.79,399.0,Active
689,ZUD-13-0689,Zudio Printed Flat Sandals 97,13,10,308.4,599.0,Active
690,ZUD-11-0690,Zudio Sporty Pajama Set 51,11,43,61.75,149.0,Active
691,ZUD-05-0691,Zudio Regular Graphic Tee 35,5,7,117.73,249.0,Active
692,ZUD-13-0692,Zudio Cozy Flip Flops 77,13,17,353.13,699.0,Active
693,ZUD-08-0693,Zudio Stretch Cropped Top 11,8,6,198.85,399.0,Active
694,ZUD-02-0694,Zudio Classic Track Pants 63,2,4,310.96,599.0,Active
695,ZUD-09-0695,Zudio Denim Printed Tee 19,9,14,266.91,599.0,Active
696,ZUD-04-0696,Zudio Slim-Fit Chino Pants 78,4,34,299.46,699.0,Active
697,ZUD-06-0697,Zudio Denim Sports Bra 63,6,37,128.22,249.0,Active
698,ZUD-15-0698,Zudio Stylish Canvas Backpack 64,15,12,33.58,79.0,Active
699,ZUD-17-0699,Zudio Classic Canvas Backpack 30,17,29,136.89,249.0,Active
700,ZUD-11-0700,Zudio Denim Frock 57,11,28,153.87,299.0,Active
701,ZUD-11-0701,Zudio Stretch Denim Shorts 82,11,50,172.4,399.0,Active
702,ZUD-09-0702,Zudio Classic Jumpsuit 67,9,3,119.61,299.0,Active
703,ZUD-01-0703,Zudio Denim Casual Shirt 48,1,15,88.56,199.0,Active
704,ZUD-11-0704,Zudio Casual Pajama Set 45,11,37,190.2,399.0,Active
705,ZUD-05-0705,Zudio Slim-Fit Graphic Tee 68,5,17,253.63,599.0,Active
706,ZUD-08-0706,Zudio Printed Skinny Jeans 48,8,37,120.91,249.0,Active
707,ZUD-03-0707,Zudio Stylish Denim Jeans 71,3,45,141.5,299.0,Active
708,ZUD-04-0708,Zudio Stretch Cargo Shorts 14,4,50,456.77,999.0,Active
709,ZUD-11-0709,Zudio Classic Jumpsuit 63,11,50,250.43,599.0,Active
710,ZUD-01-0710,Zudio Cozy Joggers 16,1,21,238.85,499.0,Active
711,ZUD-05-0711,Zudio Classic Sports Bra 99,5,44,168.77,399.0,Active
712,ZUD-13-0712,Zudio Ethnic Loafers 86,13,15,332.52,699.0,Active
713,ZUD-13-0713,Zudio Regular Slides 53,13,48,140.94,299.0,Active
714,ZUD-13-0714,Zudio Solid Sneakers 61,13,45,325.16,699.0,Active
715,ZUD-05-0715,Zudio Ethnic Sports Bra 35,5,37,366.98,799.0,Active
716,ZUD-17-0716,Zudio Printed Eau de Toilette 19,17,21,76.96,149.0,Active
717,ZUD-03-0717,Zudio Slim-Fit Joggers 64,3,21,270.9,599.0,Active
718,ZUD-01-0718,Zudio Solid Casual Shirt 54,1,29,522.71,999.0,Active
719,ZUD-15-0719,Zudio Casual Leather Belt 39,15,10,49.78,99.0,Active
720,ZUD-03-0720,Zudio Slim-Fit T-Shirt 41,3,19,538.47,999.0,Discontinued
721,ZUD-04-0721,Zudio Solid Hoodie 70,4,48,89.51,199.0,Active
722,ZUD-07-0722,Zudio Denim Sports Bra 43,7,47,424.74,899.0,Active
723,ZUD-01-0723,Zudio Sporty Track Pants 15,1,19,212.35,499.0,Active
724,ZUD-09-0724,Zudio Casual Jumpsuit 93,9,43,61.09,149.0,Active
725,ZUD-12-0725,Zudio Slim-Fit Sneakers 47,12,25,478.73,899.0,Active
726,ZUD-13-0726,Zudio Denim Canvas Shoes 22,13,39,235.88,499.0,Active
727,ZUD-06-0727,Zudio Printed Sports Bra 68,6,2,484.52,899.0,Active
728,ZUD-17-0728,Zudio Solid Matte Lipstick 72,17,2,101.82,199.0,Active
729,ZUD-12-0729,Zudio Classic Canvas Shoes 48,12,33,219.21,399.0,Active
730,ZUD-02-0730,Zudio Cozy Cargo Shorts 59,2,18,107.78,199.0,Active
731,ZUD-11-0731,Zudio Sporty Pajama Set 27,11,34,75.91,149.0,Active
732,ZUD-08-0732,Zudio Sporty Straight Kurti 83,8,20,138.73,299.0,Active
733,ZUD-11-0733,Zudio Ethnic Tracksuit 26,11,38,99.08,199.0,Active
734,ZUD-07-0734,Zudio Regular Skinny Jeans 98,7,28,482.25,899.0,Active
735,ZUD-05-0735,Zudio Cozy Anarkali Kurta 50,5,47,120.42,249.0,Active
736,ZUD-11-0736,Zudio Regular Pajama Set 13,11,27,268.23,599.0,Active
737,ZUD-10-0737,Zudio Ethnic Pajama Set 91,10,50,220.09,499.0,Active
738,ZUD-05-0738,Zudio Regular Graphic Tee 88,5,37,439.59,999.0,Active
739,ZUD-08-0739,Zudio Printed Graphic Tee 55,8,31,125.3,249.0,Active
740,ZUD-16-0740,Zudio Stylish Canvas Backpack 57,16,32,52.25,99.0,Active
741,ZUD-06-0741,Zudio Printed Straight Kurti 14,6,1,359.76,699.0,Active
742,ZUD-14-0742,Zudio Printed Canvas Shoes 95,14,5,204.95,399.0,Active
743,ZUD-15-0743,Zudio Stretch Nail Polish 98,15,16,78.97,149.0,Active
744,ZUD-02-0744,Zudio Stretch Joggers 50,2,48,343.72,699.0,Active
745,ZUD-17-0745,Zudio Cozy Canvas Backpack 14,17,30,103.68,249.0,Active
746,ZUD-02-0746,Zudio Printed Track Pants 78,2,3,382.75,699.0,Active
747,ZUD-17-0747,Zudio Cozy Deodorant Spray 34,17,20,69.42,149.0,Active
748,ZUD-10-0748,Zudio Ethnic Denim Shorts 64,10,4,122.5,249.0,Active
749,ZUD-05-0749,Zudio Ethnic Leggings 21,5,50,374.86,899.0,Active
750,ZUD-05-0750,Zudio Sporty Maxi Dress 51,5,30,322.59,799.0,Active
751,ZUD-07-0751,Zudio Ethnic Cropped Top 42,7,46,301.75,599.0,Active
752,ZUD-04-0752,Zudio Slim-Fit Polo T-Shirt 67,4,46,247.26,599.0,Active
753,ZUD-17-0753,Zudio Stretch Eau de Toilette 58,17,50,113.82,249.0,Active
754,ZUD-11-0754,Zudio Stretch Pajama Set 29,11,12,105.53,199.0,Active
755,ZUD-02-0755,Zudio Sporty Cargo Shorts 49,2,12,354.21,799.0,Active
756,ZUD-05-0756,Zudio Printed Graphic Tee 89,5,32,200.51,499.0,Active
757,ZUD-01-0757,Zudio Stretch Hoodie 40,1,31,194.84,399.0,Active
758,ZUD-15-0758,Zudio Slim-Fit Ankle Socks 86,15,36,34.5,79.0,Active
759,ZUD-07-0759,Zudio Casual Anarkali Kurta 28,7,3,99.1,199.0,Active
760,ZUD-02-0760,Zudio Cozy Cargo Shorts 52,2,27,101.43,249.0,Active
761,ZUD-06-0761,Zudio Cozy Skinny Jeans 88,6,36,485.36,999.0,Active
762,ZUD-15-0762,Zudio Stylish Ankle Socks 56,15,20,32.7,79.0,Active
763,ZUD-13-0763,Zudio Slim-Fit Loafers 64,13,19,433.83,899.0,Active
764,ZUD-04-0764,Zudio Stylish Cargo Shorts 52,4,14,415.4,899.0,Active
765,ZUD-02-0765,Zudio Slim-Fit Track Pants 21,2,39,406.38,799.0,Active
766,ZUD-10-0766,Zudio Sporty Tracksuit 50,10,40,119.22,249.0,Active
767,ZUD-05-0767,Zudio Stretch Leggings 76,5,12,378.63,799.0,Active
768,ZUD-08-0768,Zudio Stylish Skinny Jeans 34,8,30,83.13,199.0,Active
769,ZUD-04-0769,Zudio Stylish Chino Pants 88,4,22,323.01,699.0,Active
770,ZUD-07-0770,Zudio Casual Straight Kurti 98,7,5,218.64,499.0,Active
771,ZUD-17-0771,Zudio Denim Matte Lipstick 10,17,22,39.73,79.0,Active
772,ZUD-01-0772,Zudio Regular Chino Pants 52,1,31,322.47,599.0,Active
773,ZUD-02-0773,Zudio Cozy Casual Shirt 71,2,35,147.73,299.0,Active
774,ZUD-15-0774,Zudio Sporty Canvas Backpack 17,15,47,110.78,249.0,Active
775,ZUD-01-0775,Zudio Printed Denim Jeans 55,1,18,135.82,249.0,Active
776,ZUD-11-0776,Zudio Sporty Pajama Set 78,11,39,254.51,599.0,Active
777,ZUD-04-0777,Zudio Solid Denim Jeans 14,4,32,230.58,499.0,Active
778,ZUD-12-0778,Zudio Ethnic Loafers 48,12,12,191.03,399.0,Active
779,ZUD-02-0779,Zudio Printed Polo T-Shirt 66,2,31,362.96,899.0,Active
780,ZUD-05-0780,Zudio Printed Palazzo Pants 71,5,21,401.45,899.0,Active
781,ZUD-04-0781,Zudio Denim Casual Shirt 36,4,46,93.31,199.0,Active
782,ZUD-04-0782,Zudio Casual Cargo Shorts 15,4,22,530.25,999.0,Active
783,ZUD-02-0783,Zudio Slim-Fit Track Pants 94,2,49,201.28,499.0,Active
784,ZUD-07-0784,Zudio Classic Straight Kurti 34,7,21,220.31,499.0,Active
785,ZUD-04-0785,Zudio Solid Casual Shirt 30,4,40,208.17,499.0,Active
786,ZUD-04-0786,Zudio Printed Track Pants 54,4,10,402.55,899.0,Active
787,ZUD-10-0787,Zudio Stretch Denim Shorts 31,10,22,66.56,149.0,Active
788,ZUD-02-0788,Zudio Regular T-Shirt 70,2,4,82.76,199.0,Active
789,ZUD-13-0789,Zudio Regular Canvas Shoes 86,13,45,345.6,699.0,Active
790,ZUD-12-0790,Zudio Solid Running Shoes 35,12,35,410.49,799.0,Active
791,ZUD-15-0791,Zudio Stretch Eau de Toilette 21,15,30,140.6,299.0,Active
792,ZUD-15-0792,Zudio Ethnic Eau de Toilette 38,15,40,52.39,99.0,Active
793,ZUD-12-0793,Zudio Sporty Slides 99,12,21,359.19,799.0,Active
794,ZUD-01-0794,Zudio Slim-Fit Hoodie 24,1,11,282.61,599.0,Active
795,ZUD-12-0795,Zudio Stretch Flat Sandals 26,12,46,290.39,699.0,Active
796,ZUD-11-0796,Zudio Denim Pajama Set 19,11,30,266.75,599.0,Active
797,ZUD-14-0797,Zudio Printed Flat Sandals 41,14,31,296.27,699.0,Active
798,ZUD-11-0798,Zudio Printed Pajama Set 85,11,28,154.78,299.0,Active
799,ZUD-11-0799,Zudio Denim Pajama Set 40,11,5,99.38,199.0,Active
800,ZUD-16-0800,Zudio Slim-Fit Ankle Socks 86,16,7,89.31,199.0,Active
801,ZUD-06-0801,Zudio Solid Maxi Dress 18,6,39,415.9,999.0,Active
802,ZUD-13-0802,Zudio Classic Flip Flops 92,13,14,326.97,799.0,Active
803,ZUD-01-0803,Zudio Regular Casual Shirt 67,1,40,398.91,899.0,Active
804,ZUD-07-0804,Zudio Printed Palazzo Pants 48,7,44,518.63,999.0,Active
805,ZUD-14-0805,Zudio Stylish Running Shoes 21,14,33,280.45,699.0,Active
806,ZUD-05-0806,Zudio Solid Graphic Tee 57,5,1,490.12,899.0,Active
807,ZUD-12-0807,Zudio Slim-Fit Loafers 46,12,28,363.81,899.0,Active
808,ZUD-13-0808,Zudio Cozy Running Shoes 58,13,35,273.88,599.0,Active
809,ZUD-06-0809,Zudio Ethnic Anarkali Kurta 34,6,24,411.46,899.0,Active
810,ZUD-05-0810,Zudio Solid Anarkali Kurta 27,5,2,81.74,199.0,Active
811,ZUD-16-0811,Zudio Cozy Nail Polish 27,16,27,33.23,79.0,Active
812,ZUD-14-0812,Zudio Stretch Slides 68,14,29,324.07,699.0,Active
813,ZUD-08-0813,Zudio Regular Maxi Dress 87,8,47,96.85,199.0,Active
814,ZUD-17-0814,Zudio Solid Nail Polish 79,17,3,113.31,249.0,Active
815,ZUD-12-0815,Zudio Slim-Fit Flat Sandals 71,12,47,329.2,799.0,Active
816,ZUD-09-0816,Zudio Ethnic Tracksuit 20,9,6,212.86,399.0,Active
817,ZUD-03-0817,Zudio Cozy Track Pants 84,3,22,245.49,499.0,Active
818,ZUD-01-0818,Zudio Ethnic Hoodie 75,1,22,388.39,799.0,Active
819,ZUD-10-0819,Zudio Solid Denim Shorts 14,10,48,268.68,499.0,Active
820,ZUD-09-0820,Zudio Casual Pajama Set 70,9,4,169.72,399.0,Active
821,ZUD-10-0821,Zudio Stylish Tracksuit 13,10,9,117.71,249.0,Active
822,ZUD-09-0822,Zudio Solid Denim Shorts 88,9,17,109.88,249.0,Discontinued
823,ZUD-04-0823,Zudio Stretch Casual Shirt 85,4,24,149.16,299.0,Active
824,ZUD-09-0824,Zudio Stylish Denim Shorts 72,9,3,103.46,199.0,Active
825,ZUD-03-0825,Zudio Regular Casual Shirt 73,3,16,360.37,699.0,Active
826,ZUD-06-0826,Zudio Printed Palazzo Pants 16,6,8,256.15,499.0,Active
827,ZUD-15-0827,Zudio Sporty Nail Polish 48,15,49,101.87,199.0,Active
828,ZUD-08-0828,Zudio Sporty Maxi Dress 70,8,28,210.46,499.0,Discontinued
829,ZUD-15-0829,Zudio Sporty Canvas Backpack 50,15,3,125.11,249.0,Active
830,ZUD-12-0830,Zudio Sporty Flat Sandals 93,12,18,396.36,899.0,Active
831,ZUD-04-0831,Zudio Solid Joggers 69,4,38,203.55,399.0,Active
832,ZUD-17-0832,Zudio Classic Canvas Backpack 98,17,1,44.25,99.0,Active
833,ZUD-03-0833,Zudio Casual Joggers 22,3,29,373.61,899.0,Active
834,ZUD-10-0834,Zudio Solid Denim Shorts 14,10,4,73.44,149.0,Active
835,ZUD-07-0835,Zudio Stretch Cropped Top 25,7,9,131.59,249.0,Active
836,ZUD-06-0836,Zudio Slim-Fit Anarkali Kurta 42,6,5,234.55,499.0,Active
837,ZUD-09-0837,Zudio Sporty Pajama Set 95,9,17,308.8,599.0,Active
838,ZUD-03-0838,Zudio Solid T-Shirt 58,3,4,314.48,699.0,Active
839,ZUD-09-0839,Zudio Regular Jumpsuit 18,9,13,163.53,299.0,Active
840,ZUD-06-0840,Zudio Cozy Leggings 23,6,28,143.85,299.0,Active
841,ZUD-04-0841,Zudio Ethnic Cargo Shorts 23,4,37,81.78,199.0,Active
842,ZUD-15-0842,Zudio Casual Nail Polish 29,15,3,148.32,299.0,Active
843,ZUD-09-0843,Zudio Regular Pajama Set 52,9,33,145.37,299.0,Active
844,ZUD-16-0844,Zudio Ethnic Nail Polish 61,16,5,154.63,299.0,Active
845,ZUD-01-0845,Zudio Sporty Hoodie 25,1,23,479.82,999.0,Active
846,ZUD-10-0846,Zudio Sporty Printed Tee 90,10,35,206.39,499.0,Active
847,ZUD-11-0847,Zudio Slim-Fit Jumpsuit 47,11,36,214.8,499.0,Active
848,ZUD-13-0848,Zudio Cozy Slides 48,13,7,366.35,799.0,Active
849,ZUD-12-0849,Zudio Ethnic Sneakers 90,12,9,305.67,599.0,Active
850,ZUD-01-0850,Zudio Stylish Chino Pants 72,1,35,286.2,699.0,Active
851,ZUD-16-0851,Zudio Denim Leather Belt 67,16,4,32.04,79.0,Active
852,ZUD-02-0852,Zudio Sporty Polo T-Shirt 37,2,44,421.41,899.0,Active
853,ZUD-05-0853,Zudio Stylish Straight Kurti 19,5,32,101.55,199.0,Active
854,ZUD-16-0854,Zudio Stretch Deodorant Spray 41,16,1,148.7,299.0,Active
855,ZUD-02-0855,Zudio Solid Polo T-Shirt 68,2,38,425.18,999.0,Active
856,ZUD-04-0856,Zudio Slim-Fit Hoodie 86,4,13,432.65,999.0,Active
857,ZUD-13-0857,Zudio Classic Sneakers 97,13,21,336.84,699.0,Active
858,ZUD-07-0858,Zudio Casual Anarkali Kurta 52,7,10,104.11,249.0,Active
859,ZUD-06-0859,Zudio Stylish Palazzo Pants 80,6,38,139.27,299.0,Active
860,ZUD-04-0860,Zudio Cozy Joggers 30,4,6,105.86,199.0,Discontinued
861,ZUD-06-0861,Zudio Slim-Fit Skinny Jeans 63,6,14,402.58,799.0,Active
862,ZUD-09-0862,Zudio Denim Jumpsuit 62,9,40,107.6,199.0,Active
863,ZUD-06-0863,Zudio Stylish Leggings 88,6,20,123.03,249.0,Active
864,ZUD-01-0864,Zudio Denim Chino Pants 34,1,7,136.45,249.0,Active
865,ZUD-17-0865,Zudio Printed Nail Polish 90,17,4,128.93,299.0,Active
866,ZUD-05-0866,Zudio Cozy Leggings 73,5,3,126.77,299.0,Active
867,ZUD-12-0867,Zudio Solid Slides 65,12,49,224.62,499.0,Active
868,ZUD-04-0868,Zudio Stylish T-Shirt 78,4,2,126.69,299.0,Active
869,ZUD-04-0869,Zudio Slim-Fit Chino Pants 66,4,27,486.48,999.0,Active
870,ZUD-11-0870,Zudio Printed Printed Tee 51,11,48,82.53,199.0,Active
871,ZUD-07-0871,Zudio Sporty Straight Kurti 19,7,4,389.72,799.0,Active
872,ZUD-05-0872,Zudio Printed Leggings 32,5,30,318.76,699.0,Active
873,ZUD-12-0873,Zudio Solid Slides 52,12,37,161.52,399.0,Active
874,ZUD-05-0874,Zudio Slim-Fit Leggings 68,5,22,297.55,699.0,Active
875,ZUD-10-0875,Zudio Stretch Denim Shorts 91,10,37,213.8,399.0,Active
876,ZUD-08-0876,Zudio Slim-Fit Maxi Dress 76,8,14,422.93,799.0,Active
877,ZUD-15-0877,Zudio Solid Deodorant Spray 64,15,16,158.74,299.0,Active
878,ZUD-08-0878,Zudio Stretch Anarkali Kurta 83,8,3,92.07,199.0,Active
879,ZUD-16-0879,Zudio Stylish Leather Belt 74,16,26,36.64,79.0,Active
880,ZUD-04-0880,Zudio Ethnic Hoodie 40,4,1,120.46,249.0,Active
881,ZUD-14-0881,Zudio Printed Slides 55,14,6,217.49,499.0,Discontinued
882,ZUD-10-0882,Zudio Regular Pajama Set 68,10,38,290.85,599.0,Discontinued
883,ZUD-15-0883,Zudio Ethnic Leather Belt 27,15,24,137.78,299.0,Active
884,ZUD-01-0884,Zudio Cozy Polo T-Shirt 59,1,19,287.3,599.0,Active
885,ZUD-09-0885,Zudio Stylish Tracksuit 79,9,44,207.15,399.0,Active
886,ZUD-11-0886,Zudio Stylish Printed Tee 75,11,4,226.84,499.0,Active
887,ZUD-12-0887,Zudio Ethnic Flat Sandals 15,12,42,227.03,499.0,Active
888,ZUD-03-0888,Zudio Denim Chino Pants 27,3,8,261.04,599.0,Active
889,ZUD-07-0889,Zudio Stylish Straight Kurti 51,7,33,320.28,599.0,Active
890,ZUD-09-0890,Zudio Casual Printed Tee 57,9,33,116.5,249.0,Active
891,ZUD-04-0891,Zudio Ethnic Track Pants 96,4,29,480.89,899.0,Active
892,ZUD-03-0892,Zudio Printed Hoodie 21,3,12,114.19,249.0,Active
893,ZUD-03-0893,Zudio Slim-Fit Casual Shirt 45,3,32,125.64,249.0,Active
894,ZUD-07-0894,Zudio Denim Graphic Tee 47,7,35,381.26,699.0,Active
895,ZUD-16-0895,Zudio Classic Nail Polish 66,16,19,148.51,299.0,Active
896,ZUD-01-0896,Zudio Printed Track Pants 92,1,22,276.59,599.0,Active
897,ZUD-11-0897,Zudio Ethnic Tracksuit 95,11,36,239.28,499.0,Active
898,ZUD-10-0898,Zudio Stretch Denim Shorts 49,10,15,103.16,199.0,Active
899,ZUD-10-0899,Zudio Casual Denim Shorts 55,10,11,116.63,249.0,Active
900,ZUD-06-0900,Zudio Stylish Sports Bra 46,6,46,163.25,299.0,Active
901,ZUD-05-0901,Zudio Regular Straight Kurti 24,5,37,109.26,199.0,Active
902,ZUD-09-0902,Zudio Classic Denim Shorts 36,9,43,201.92,399.0,Active
903,ZUD-12-0903,Zudio Regular Running Shoes 67,12,35,381.88,699.0,Active
904,ZUD-01-0904,Zudio Sporty Hoodie 28,1,10,430.8,799.0,Discontinued
905,ZUD-17-0905,Zudio Classic Canvas Backpack 47,17,49,106.34,199.0,Active
906,ZUD-05-0906,Zudio Stretch Leggings 53,5,3,126.93,249.0,Active
907,ZUD-04-0907,Zudio Solid T-Shirt 61,4,29,525.61,999.0,Active
908,ZUD-11-0908,Zudio Casual Tracksuit 92,11,15,97.02,199.0,Active
909,ZUD-09-0909,Zudio Printed Printed Tee 20,9,44,210.44,399.0,Active
910,ZUD-03-0910,Zudio Denim Joggers 34,3,39,357.68,799.0,Active
911,ZUD-02-0911,Zudio Cozy Denim Jeans 60,2,28,151.71,299.0,Active
912,ZUD-12-0912,Zudio Casual Running Shoes 54,12,29,222.66,499.0,Active
913,ZUD-03-0913,Zudio Printed Hoodie 63,3,47,354.19,799.0,Active
914,ZUD-14-0914,Zudio Stylish Flip Flops 27,14,6,438.78,899.0,Active
915,ZUD-10-0915,Zudio Ethnic Tracksuit 52,10,38,80.46,149.0,Active
916,ZUD-03-0916,Zudio Casual Joggers 91,3,36,230.63,499.0,Active
917,ZUD-05-0917,Zudio Printed Anarkali Kurta 58,5,3,241.06,499.0,Active
918,ZUD-10-0918,Zudio Stretch Frock 73,10,15,203.88,399.0,Discontinued
919,ZUD-01-0919,Zudio Regular Cargo Shorts 48,1,43,334.48,799.0,Active
920,ZUD-14-0920,Zudio Regular Flip Flops 98,14,8,348.93,799.0,Active
921,ZUD-16-0921,Zudio Slim-Fit Ankle Socks 56,16,28,117.55,249.0,Active
922,ZUD-16-0922,Zudio Stylish Leather Belt 25,16,37,71.05,149.0,Discontinued
923,ZUD-09-0923,Zudio Regular Tracksuit 17,9,45,89.14,199.0,Active
924,ZUD-06-0924,Zudio Casual Skinny Jeans 56,6,23,346.31,699.0,Active
925,ZUD-10-0925,Zudio Denim Pajama Set 19,10,41,171.2,399.0,Active
926,ZUD-04-0926,Zudio Stretch Casual Shirt 79,4,44,317.99,599.0,Active
927,ZUD-09-0927,Zudio Cozy Pajama Set 98,9,38,103.18,249.0,Active
928,ZUD-05-0928,Zudio Casual Anarkali Kurta 76,5,32,227.52,499.0,Active
929,ZUD-06-0929,Zudio Slim-Fit Straight Kurti 29,6,13,389.42,899.0,Active
930,ZUD-17-0930,Zudio Denim Canvas Backpack 80,17,8,153.52,299.0,Active
931,ZUD-03-0931,Zudio Slim-Fit Casual Shirt 12,3,45,361.33,799.0,Active
932,ZUD-15-0932,Zudio Stretch Ankle Socks 53,15,2,50.14,99.0,Active
933,ZUD-04-0933,Zudio Printed Casual Shirt 98,4,20,150.46,299.0,Active
934,ZUD-05-0934,Zudio Slim-Fit Maxi Dress 98,5,50,102.5,249.0,Active
935,ZUD-14-0935,Zudio Casual Slides 23,14,33,155.17,299.0,Active
936,ZUD-16-0936,Zudio Slim-Fit Matte Lipstick 15,16,1,35.17,79.0,Active
937,ZUD-04-0937,Zudio Stretch Chino Pants 85,4,23,170.66,399.0,Discontinued
938,ZUD-05-0938,Zudio Stylish Skinny Jeans 84,5,33,271.25,599.0,Active
939,ZUD-08-0939,Zudio Denim Cropped Top 22,8,34,513.97,999.0,Active
940,ZUD-07-0940,Zudio Solid Anarkali Kurta 78,7,7,108.66,199.0,Active
941,ZUD-17-0941,Zudio Stylish Nail Polish 56,17,29,146.03,299.0,Active
942,ZUD-04-0942,Zudio Regular Denim Jeans 58,4,15,302.07,699.0,Active
