ProductID,SKU,ProductName,CategoryID,SupplierID,CostPrice,SellingPrice,Status
652,SKU-15-0652,"Smith, Elite Perfume 602",15,33,86.38,191.51,Active
653,SKU-04-0653,"Owen, Elite Headphones 155",4,35,238.95,431.98,Discontinued
654,SKU-06-0654,Marquez-Fletcher Premium T-Shirt 568,6,30,439.55,939.71,Active
655,SKU-01-0655,Coleman-Bennett Ultra Speaker 488,1,40,263.55,445.54,Active
656,SKU-03-0656,Stevens-Robinson Compact Monitor 342,3,22,124.89,306.01,Active
657,SKU-08-0657,Byrd-Holloway Premium Jeans 529,8,26,316.82,553.41,Active
658,SKU-03-0658,Silva-Smith Elite Headphones 689,3,47,310.28,706.52,Active
659,SKU-04-0659,"Levy, Compact Camera 976",4,48,174.49,257.37,Active
660,SKU-13-0660,"Lynch, Ultra Massage Gun 531",13,41,227.32,567.09,Active
661,SKU-12-0661,Rogers Classic Rug 407,12,4,116.68,271.89,Active
662,SKU-12-0662,"Nguyen, Lite Blender 320",12,41,367.15,687.25,Active
663,SKU-12-0663,"Evans, Classic Desk 469",12,17,165.34,325.55,Active
664,SKU-07-0664,Trujillo Pro Dress 988,7,37,307.42,623.05,Active
665,SKU-11-0665,Guerrero-Becker Compact Lamp 899,11,33,131.65,222.5,Active
666,SKU-12-0666,"Johnson, Ergonomic Chair 490",12,10,278.08,516.26,Active
667,SKU-11-0667,Sullivan-Doyle Classic Vacuum 746,11,5,277.48,495.5,Active
668,SKU-06-0668,"Erickson, Smart Dress 424",6,39,295.59,636.26,Active
669,SKU-05-0669,"Reeves, Ergonomic Dress 865",5,27,266.18,654.44,Active
670,SKU-14-0670,Knox-Powers Ultra Massage Gun 845,14,48,109.41,175.27,Active
671,SKU-02-0671,"Evans, Smart Headphones 506",2,31,50.84,69.98,Active
672,SKU-01-0672,"White, Premium Router 883",1,40,448.23,638.6,Active
673,SKU-11-0673,Hardy-Hansen Premium Desk 334,11,41,115.09,188.86,Active
674,SKU-09-0674,Arroyo Lite Blender 135,9,21,300.28,700.39,Active
675,SKU-08-0675,"Davis, Compact Hoodie 661",8,45,202.96,499.98,Active
676,SKU-10-0676,Fisher-Eaton Elite Rug 746,10,28,338.27,795.87,Active
677,SKU-11-0677,Green-Carter Compact Desk 455,11,6,219.33,344.91,Active
678,SKU-06-0678,Ruiz Premium Hoodie 259,6,49,140.09,182.13,Active
679,SKU-06-0679,"Carpenter, Eco Shorts 647",6,49,8.7,20.94,Active
680,SKU-01-0680,Mason Premium Monitor 711,1,24,107.89,141.19,Active
681,SKU-15-0681,Moreno-Gutierrez Compact Face Mask 504,15,42,116.2,250.75,Active
682,SKU-07-0682,Taylor Smart Hoodie 181,7,49,192.9,306.22,Active
683,SKU-10-0683,Ortiz-Hudson Eco Desk 764,10,27,335.6,762.0,Active
684,SKU-02-0684,Thomas-Huffman Lite Headphones 396,2,29,54.11,99.91,Active
685,SKU-10-0685,Maxwell Ergonomic Cookware Set 428,10,35,13.63,18.53,Discontinued
686,SKU-02-0686,Welch-Thompson Eco Monitor 228,2,15,323.26,702.29,Active
687,SKU-01-0687,"Brown, Ergonomic Speaker 450",1,32,192.01,430.65,Active
688,SKU-08-0688,Johnston Ultra Dress 182,8,4,380.38,928.88,Active
689,SKU-07-0689,Glover-Chan Pro Sweater 581,7,17,85.81,203.78,Active
690,SKU-14-0690,Mendez Ultra Moisturizer 886,14,29,323.03,569.1,Active
691,SKU-01-0691,Powell-Sanford Smart Watch 852,1,14,348.09,670.2,Active
692,SKU-11-0692,Smith-Ferguson Eco Air Purifier 262,11,36,284.98,384.9,Active
693,SKU-05-0693,"Watson, Ergonomic Hoodie 303",5,43,165.39,225.34,Active
694,SKU-02-0694,"Lee, Smart Camera 432",2,38,11.71,26.39,Active
695,SKU-13-0695,Perez Smart Serume 143,13,45,263.58,561.14,Active
696,SKU-06-0696,Anderson-Reyes Pro Jeans 261,6,22,227.46,482.93,Active
697,SKU-13-0697,"Torres, Ultra Serume 464",13,7,291.84,625.0,Active
698,SKU-04-0698,Bryant-Meyer Classic Router 907,4,29,291.87,501.08,Active
699,SKU-01-0699,"Morgan, Premium Charger 841",1,32,64.96,154.5,Active
700,SKU-09-0700,Ferrell-Henry Eco Coffee Maker 813,9,35,223.09,441.73,Active
701,SKU-12-0701,Martin Ergonomic Desk 988,12,36,374.95,898.89,Active
702,SKU-09-0702,Perez Lite Rug 402,9,30,369.64,720.77,Discontinued
703,SKU-11-0703,Clark Compact Vacuum 851,11,24,87.56,115.79,Active
704,SKU-04-0704,"Wagner, Classic Tablet 774",4,13,435.39,993.93,Active
705,SKU-08-0705,Brooks Compact T-Shirt 727,8,21,130.99,234.7,Active
706,SKU-09-0706,Wise-Dean Pro Blender 955,9,3,422.32,639.55,Active
707,SKU-08-0707,"Vang, Smart Sneakers 132",8,43,259.1,596.85,Active
708,SKU-10-0708,Williams Elite Desk 150,10,5,168.03,340.62,Discontinued
709,SKU-15-0709,Wallace-Martinez Smart Hair Dryer 952,15,4,40.58,91.76,Active
710,SKU-12-0710,Wells-Hernandez Premium Air Purifier 913,12,18,320.25,732.85,Active
711,SKU-12-0711,"Jennings, Pro Desk 179",12,7,425.35,1043.26,Active
712,SKU-04-0712,Bates Compact Camera 294,4,37,90.94,189.91,Active
713,SKU-03-0713,"Obrien, Compact Router 525",3,37,337.02,748.03,Active
714,SKU-08-0714,Hunt Premium Sneakers 270,8,33,357.65,700.98,Active
715,SKU-03-0715,Campbell Compact Drone 553,3,36,420.42,1001.85,Active
716,SKU-06-0716,Gonzalez-Gonzalez Classic Boots 882,6,21,286.79,657.15,Active
717,SKU-10-0717,Decker-Dudley Compact Cookware Set 484,10,17,345.74,833.71,Active
718,SKU-08-0718,Warner-Phillips Ergonomic Boots 100,8,39,328.21,813.81,Discontinued
719,SKU-03-0719,Kelley Eco Phone 407,3,21,443.06,690.19,Discontinued
720,SKU-14-0720,"Fitzpatrick, Eco Sunscreen 623",14,10,252.56,608.95,Active
721,SKU-08-0721,"Davis, Classic T-Shirt 241",8,16,122.92,291.02,Active
722,SKU-13-0722,Hernandez-Davis Eco Moisturizer 684,13,47,182.91,439.25,Active
723,SKU-06-0723,"Jones, Ergonomic T-Shirt 599",6,37,372.44,792.37,Active
724,SKU-02-0724,"Hall, Elite Monitor 138",2,6,330.2,657.61,Active
725,SKU-15-0725,Williams-Li Classic Vitamin Pack 936,15,8,198.27,479.08,Active
726,SKU-04-0726,Phelps Elite Phone 749,4,20,350.95,617.32,Active
727,SKU-06-0727,"Edwards, Compact Coat 253",6,10,150.44,321.54,Active
728,SKU-12-0728,Smith Premium Rug 870,12,15,269.83,514.21,Active
729,SKU-13-0729,"Holland, Premium Massage Gun 235",13,48,154.59,289.24,Discontinued
730,SKU-07-0730,"Adams, Eco Sneakers 508",7,9,228.31,508.81,Active
731,SKU-08-0731,White-Morales Compact Jeans 599,8,36,180.92,359.23,Active
732,SKU-12-0732,Nelson-Cruz Compact Cookware Set 348,12,21,36.88,82.32,Active
733,SKU-10-0733,Marsh-Banks Pro Chair 787,10,13,189.04,328.61,Active
734,SKU-10-0734,Wilson Ultra Desk 273,10,29,444.51,906.56,Active
735,SKU-08-0735,"Brown, Ultra Jeans 304",8,47,309.98,461.0,Active
736,SKU-02-0736,Pruitt-Webb Ultra Speaker 735,2,19,417.39,977.74,Discontinued
737,SKU-12-0737,"Gregory, Pro Desk 560",12,48,214.68,364.58,Active
738,SKU-04-0738,Carr-Huffman Compact Router 868,4,47,120.1,225.74,Active
739,SKU-12-0739,"Mcpherson, Ultra Vacuum 696",12,17,408.19,788.69,Active
740,SKU-05-0740,Clay Smart Coat 377,5,1,28.62,59.69,Active
741,SKU-11-0741,Brown Eco Air Purifier 985,11,42,53.01,87.52,Active
742,SKU-07-0742,Smith-Oneill Compact Sneakers 423,7,6,220.67,444.99,Active
743,SKU-09-0743,"Saunders, Ergonomic Coffee Maker 829",9,34,14.56,23.25,Active
744,SKU-08-0744,"Marks, Premium T-Shirt 118",8,41,159.32,274.4,Active
745,SKU-09-0745,"Davis, Eco Blender 740",9,2,119.67,211.17,Active
746,SKU-05-0746,Alvarado-Davidson Smart T-Shirt 449,5,6,404.24,844.18,Active
747,SKU-09-0747,Combs Elite Cookware Set 527,9,20,111.96,166.07,Active
748,SKU-06-0748,"Brown, Ergonomic Sweater 234",6,35,97.01,142.24,Active
749,SKU-04-0749,Christian-Booth Lite Monitor 805,4,9,318.79,614.81,Active
750,SKU-15-0750,Walton Lite Trimmer 261,15,47,146.29,288.02,Active
751,SKU-06-0751,Rivera Lite Jacket 883,6,27,146.82,362.27,Active
752,SKU-12-0752,Hunter Eco Lamp 897,12,2,88.63,129.21,Active
753,SKU-10-0753,"Gray, Elite Desk 720",10,15,257.33,405.83,Active
754,SKU-01-0754,Solis-West Classic Tablet 804,1,39,352.02,514.27,Active
755,SKU-11-0755,West-Wilson Classic Lamp 972,11,11,177.42,331.53,Active
756,SKU-01-0756,Mcgee-Smith Premium Phone 376,1,43,427.84,670.45,Active
757,SKU-13-0757,Gutierrez-Hawkins Smart Moisturizer 281,13,40,417.56,1036.7,Active
758,SKU-06-0758,Petersen Ergonomic Jeans 537,6,48,185.17,250.01,Active
759,SKU-12-0759,"Walsh, Classic Vacuum 726",12,35,422.92,840.06,Active
760,SKU-15-0760,"Powers, Ultra Sunscreen 211",15,3,205.97,472.17,Active
761,SKU-04-0761,Velasquez Compact Router 505,4,25,442.8,596.5,Active
762,SKU-11-0762,Castro-Harvey Ultra Cookware Set 398,11,50,200.6,473.67,Active
763,SKU-08-0763,Moran-Cox Lite Boots 401,8,34,277.84,379.38,Active
764,SKU-08-0764,Wilson-Malone Ergonomic Sneakers 839,8,38,227.79,345.27,Active
765,SKU-12-0765,Smith Compact Lamp 502,12,12,189.03,348.02,Active
766,SKU-15-0766,"Brandt, Smart Hair Dryer 192",15,46,116.29,247.7,Active
767,SKU-12-0767,"Rodriguez, Pro Chair 216",12,6,319.27,657.98,Active
768,SKU-07-0768,"Newton, Compact Coat 263",7,50,173.51,304.81,Active
769,SKU-06-0769,Lopez Elite T-Shirt 266,6,46,391.62,593.16,Active
770,SKU-05-0770,Bryant Eco Shorts 395,5,9,283.77,408.93,Active
771,SKU-01-0771,"Morgan, Elite Monitor 112",1,35,209.1,486.47,Active
772,SKU-10-0772,"Monroe, Ergonomic Cookware Set 322",10,27,267.04,499.59,Active
773,SKU-10-0773,Ellis-Lawrence Elite Blender 350,10,41,397.56,649.51,Active
774,SKU-14-0774,"Taylor, Smart Serume 289",14,3,70.97,147.9,Active
775,SKU-01-0775,Tran Elite Drone 405,1,7,152.34,214.07,Active
776,SKU-03-0776,"Webb, Lite Monitor 725",3,37,299.11,640.04,Active
777,SKU-03-0777,Holt Ergonomic Drone 468,3,20,419.51,592.24,Active
778,SKU-15-0778,"Ochoa, Premium Moisturizer 876",15,19,195.16,382.62,Active
779,SKU-02-0779,"Andrade, Eco Charger 639",2,14,189.12,293.48,Active
780,SKU-02-0780,"Moon, Elite Router 189",2,46,220.23,468.29,Active
781,SKU-10-0781,Waller-Chavez Classic Desk 638,10,9,260.94,534.38,Active
782,SKU-08-0782,Taylor Compact Shorts 604,8,15,364.55,860.48,Active
783,SKU-04-0783,"Tanner, Ultra Tablet 124",4,48,211.87,478.0,Active
784,SKU-13-0784,"Valencia, Elite Face Mask 523",13,41,25.24,43.4,Active
785,SKU-11-0785,"Robinson, Smart Desk 360",11,33,356.64,595.35,Active
786,SKU-13-0786,"Reed, Ultra Moisturizer 802",13,37,153.31,272.16,Active
787,SKU-01-0787,"Hester, Lite Speaker 438",1,31,376.05,905.05,Active
788,SKU-13-0788,"Morris, Ultra Massage Gun 593",13,35,74.15,137.38,Active
789,SKU-08-0789,Aguilar-Bender Premium Jacket 955,8,44,236.88,468.53,Active
790,SKU-09-0790,"Butler, Ultra Cookware Set 691",9,23,310.04,700.52,Active
791,SKU-03-0791,Rich-Henderson Eco Phone 447,3,11,442.71,908.36,Active
792,SKU-07-0792,Mills Lite Coat 219,7,46,389.74,858.15,Active
793,SKU-12-0793,Thomas-Santiago Ultra Desk 523,12,24,43.63,102.64,Active
794,SKU-05-0794,Adams Smart Sweater 409,5,3,82.88,144.96,Active
795,SKU-15-0795,Vega-Thomas Pro Hair Dryer 618,15,33,16.1,30.26,Active
796,SKU-06-0796,Vaughn Ergonomic Sweater 417,6,7,350.11,515.35,Active
797,SKU-09-0797,Molina Lite Cookware Set 841,9,34,21.27,37.54,Active
798,SKU-05-0798,Cervantes-Garcia Ultra Coat 992,5,3,43.75,81.39,Active
799,SKU-13-0799,"Stevenson, Eco Serume 691",13,14,342.53,707.88,Active
800,SKU-04-0800,"Price, Eco Monitor 645",4,8,147.02,268.95,Active
801,SKU-03-0801,"Roberts, Eco Tablet 115",3,7,431.44,850.61,Active
802,SKU-06-0802,Butler-French Compact Dress 377,6,19,67.99,145.85,Active
803,SKU-03-0803,"Edwards, Pro Monitor 727",3,4,402.05,783.47,Active
804,SKU-08-0804,Harris-Melton Ultra Sneakers 492,8,12,28.94,52.43,Active
805,SKU-15-0805,Greer-Pruitt Elite Hair Dryer 731,15,13,163.25,277.33,Active
806,SKU-11-0806,"Mckinney, Compact Chair 873",11,6,345.17,683.9,Active
807,SKU-15-0807,"Morrison, Ergonomic Moisturizer 566",15,50,143.12,296.73,Active
808,SKU-04-0808,Cole-Lucero Smart Headphones 981,4,24,403.59,649.64,Active
809,SKU-12-0809,Lopez Classic Air Purifier 564,12,8,221.94,305.93,Active
810,SKU-08-0810,"Palmer, Lite Hoodie 886",8,33,160.13,318.6,Active
811,SKU-14-0811,"Baker, Pro Vitamin Pack 669",14,35,294.01,661.79,Active
812,SKU-10-0812,Rivera Premium Cookware Set 735,10,31,113.44,169.12,Active
813,SKU-06-0813,Williams Smart Coat 541,6,22,354.02,645.17,Active
814,SKU-04-0814,"Williams, Lite Tablet 857",4,32,419.23,833.86,Active
815,SKU-10-0815,"Turner, Ergonomic Air Purifier 668",10,20,48.46,88.89,Active
816,SKU-02-0816,Bowers Elite Tablet 801,2,25,367.26,817.38,Active
817,SKU-11-0817,"Robinson, Ultra Chair 322",11,49,368.58,871.59,Active
818,SKU-01-0818,"Moore, Lite Headphones 563",1,37,241.41,426.81,Active
819,SKU-04-0819,Walker-Lewis Classic Monitor 683,4,28,358.48,758.35,Active
820,SKU-15-0820,Rivera-Carter Classic Moisturizer 696,15,26,8.61,21.38,Active
821,SKU-14-0821,"Moreno, Eco Serume 478",14,1,405.98,999.31,Active
822,SKU-14-0822,"Smith, Classic Moisturizer 981",14,28,130.58,174.64,Active
823,SKU-07-0823,"Austin, Classic Boots 515",7,43,174.8,341.58,Active
824,SKU-03-0824,"Blackwell, Smart Router 493",3,27,380.28,658.78,Active
825,SKU-14-0825,Cruz Lite Massage Gun 111,14,47,36.93,48.71,Active
826,SKU-11-0826,"Campbell, Premium Lamp 186",11,30,66.06,149.77,Active
827,SKU-12-0827,Robertson-Hicks Elite Vacuum 738,12,36,85.01,162.48,Active
828,SKU-07-0828,Williams-Villanueva Classic Jeans 290,7,32,194.02,253.96,Active
829,SKU-04-0829,Flores Compact Monitor 520,4,3,417.32,831.14,Active
830,SKU-10-0830,Jackson Ergonomic Air Purifier 215,10,6,263.22,645.96,Active
831,SKU-12-0831,"Smith, Compact Desk 576",12,40,235.04,453.16,Active
832,SKU-08-0832,Hancock Pro Sweater 917,8,22,262.93,535.23,Active
833,SKU-01-0833,Harris Ergonomic Watch 624,1,22,408.19,811.79,Active
834,SKU-13-0834,"Rowe, Eco Perfume 271",13,48,20.72,49.88,Active
835,SKU-13-0835,"Parks, Elite Perfume 162",13,37,285.04,568.3,Active
836,SKU-05-0836,Miller Elite Jacket 393,5,5,220.72,320.53,Active
837,SKU-05-0837,Bauer Eco T-Shirt 730,5,1,130.03,302.9,Active
838,SKU-10-0838,Andrews Lite Sofa 856,10,12,72.26,132.67,Active
839,SKU-12-0839,Russell-Hayes Smart Rug 285,12,22,360.72,842.07,Active
840,SKU-03-0840,Hamilton-Smith Elite Headphones 957,3,50,225.7,562.51,Active
841,SKU-11-0841,"Wilson, Ergonomic Lamp 315",11,4,262.1,605.5,Active
842,SKU-13-0842,Avila Pro Serume 271,13,31,211.49,395.8,Active
843,SKU-13-0843,Haynes Compact Shampoo 488,13,17,309.16,546.62,Active
844,SKU-14-0844,Reilly-Rodriguez Premium Serume 395,14,44,417.61,767.81,Active
845,SKU-09-0845,"Turner, Ultra Chair 644",9,28,288.65,706.45,Active
846,SKU-11-0846,James-Short Eco Air Purifier 376,11,42,123.85,175.61,Active
847,SKU-08-0847,Wells Smart Coat 888,8,45,91.74,156.41,Active
848,SKU-06-0848,Taylor Compact Jacket 788,6,27,8.77,12.12,Active
849,SKU-02-0849,"Phillips, Ergonomic Charger 324",2,3,327.74,525.13,Discontinued
850,SKU-02-0850,"Wong, Ultra Drone 772",2,39,402.82,628.48,Active
851,SKU-12-0851,"Thomas, Pro Chair 976",12,49,274.09,479.97,Active
852,SKU-10-0852,Medina-Arroyo Lite Chair 812,10,43,87.0,143.85,Active
853,SKU-11-0853,Clark-Figueroa Ergonomic Desk 887,11,50,195.01,464.92,Active
854,SKU-05-0854,"Cooper, Lite Sneakers 383",5,22,350.81,617.2,Active
855,SKU-05-0855,"Thomas, Eco T-Shirt 551",5,13,35.88,88.81,Active
856,SKU-03-0856,Lee-White Ergonomic Tablet 247,3,40,245.58,446.34,Active
857,SKU-15-0857,"Phelps, Ergonomic Perfume 205",15,47,20.51,28.4,Active
858,SKU-08-0858,"Murray, Ultra Shorts 252",8,3,295.53,384.5,Active
859,SKU-05-0859,King Lite Dress 500,5,50,260.71,500.16,Active
860,SKU-07-0860,"Carpenter, Premium Sneakers 653",7,45,105.5,185.82,Active
861,SKU-08-0861,"Rios, Pro Coat 648",8,44,421.09,728.78,Active
862,SKU-01-0862,Stewart Pro Charger 647,1,30,384.74,657.16,Active
863,SKU-05-0863,Jensen-Torres Smart T-Shirt 667,5,13,22.5,39.62,Active
864,SKU-07-0864,"Hernandez, Pro Dress 598",7,48,42.76,88.06,Active
865,SKU-01-0865,Jackson-Edwards Smart Phone 837,1,25,448.39,711.23,Active
866,SKU-09-0866,Joseph Eco Rug 646,9,2,434.4,987.88,Discontinued
867,SKU-01-0867,Hill-Ward Classic Phone 515,1,43,57.59,130.64,Active
868,SKU-11-0868,"Quinn, Compact Lamp 858",11,3,262.81,633.31,Active
869,SKU-08-0869,Hampton-Tucker Ultra Shorts 733,8,9,25.38,54.35,Discontinued
870,SKU-11-0870,Thompson Ultra Desk 940,11,11,358.2,661.75,Active
871,SKU-02-0871,Wilkinson Pro Tablet 609,2,5,269.76,549.97,Active
872,SKU-07-0872,"Gonzalez, Classic Boots 432",7,35,58.76,124.62,Active
873,SKU-14-0873,"Jones, Smart Serume 707",14,18,82.18,113.07,Active
874,SKU-07-0874,Hess Lite Dress 666,7,38,78.43,124.89,Discontinued
875,SKU-02-0875,Hammond-Lewis Elite Camera 896,2,6,75.2,177.14,Discontinued
876,SKU-03-0876,Arnold Pro Drone 390,3,50,190.22,431.59,Active
877,SKU-03-0877,"Kennedy, Smart Headphones 755",3,16,125.57,231.11,Active
878,SKU-10-0878,Vance Ultra Sofa 284,10,6,324.15,659.47,Active
879,SKU-13-0879,"Vincent, Eco Vitamin Pack 528",13,8,7.03,11.13,Active
880,SKU-02-0880,Sanders Elite Charger 983,2,15,343.7,669.41,Active
881,SKU-11-0881,Bates Smart Desk 154,11,44,91.2,205.74,Active
882,SKU-15-0882,"Martin, Ergonomic Hair Dryer 280",15,4,76.09,183.16,Active
883,SKU-05-0883,Knight Smart Boots 357,5,49,153.76,348.45,Active
884,SKU-02-0884,"Brennan, Ultra Router 280",2,33,75.33,100.56,Active
885,SKU-15-0885,Williams-Juarez Smart Hair Dryer 706,15,48,262.99,474.14,Active
886,SKU-06-0886,Brown Smart Sneakers 433,6,27,106.36,168.53,Active
887,SKU-07-0887,Williams Smart Sneakers 582,7,28,265.37,362.29,Active
888,SKU-15-0888,"Velez, Elite Hair Dryer 282",15,47,177.36,259.6,Active
889,SKU-06-0889,Keith-Williams Eco Jeans 443,6,4,61.61,131.27,Active
890,SKU-02-0890,"Nguyen, Ergonomic Watch 528",2,19,81.18,139.0,Active
891,SKU-13-0891,Davenport-Baker Elite Massage Gun 691,13,6,436.71,1015.79,Active
892,SKU-09-0892,"Hudson, Ergonomic Cookware Set 705",9,1,215.7,400.19,Active
893,SKU-12-0893,"Valdez, Smart Cookware Set 435",12,38,198.24,310.62,Active
894,SKU-15-0894,Kaufman-Walker Elite Serume 527,15,31,441.18,594.74,Active
895,SKU-09-0895,Gomez-Parrish Ultra Vacuum 643,9,45,180.47,409.97,Active
896,SKU-08-0896,Sparks-Eaton Ergonomic Jeans 185,8,47,253.53,333.37,Active
897,SKU-04-0897,Shaw Lite Charger 402,4,2,111.38,278.31,Active
898,SKU-05-0898,Martin-Jones Lite Shorts 978,5,30,258.82,517.74,Active
899,SKU-03-0899,"Campbell, Premium Headphones 908",3,46,392.84,806.18,Active
900,SKU-14-0900,"Love, Pro Face Mask 807",14,28,153.14,205.09,Active
901,SKU-12-0901,Cortez-Olson Elite Coffee Maker 689,12,6,358.54,805.0,Active
902,SKU-06-0902,Mendoza-Garza Ultra Sweater 790,6,25,166.98,227.41,Active
903,SKU-10-0903,"Whitaker, Ultra Air Purifier 475",10,5,82.99,163.54,Active
904,SKU-13-0904,"Vargas, Smart Massage Gun 442",13,31,111.19,159.7,Active
905,SKU-13-0905,"Thomas, Elite Shampoo 871",13,23,336.53,528.53,Active
906,SKU-09-0906,"Mullen, Premium Desk 155",9,32,33.2,56.91,Active
907,SKU-14-0907,Johns Pro Hair Dryer 826,14,19,241.7,553.6,Active
908,SKU-06-0908,"Nicholson, Pro Jeans 568",6,12,43.85,77.56,Active
909,SKU-02-0909,"Haney, Pro Headphones 382",2,10,54.85,81.04,Active
910,SKU-09-0910,Burke-Norton Ultra Desk 526,9,9,436.46,850.98,Active
911,SKU-07-0911,Hanson Ergonomic Jacket 398,7,15,89.13,118.23,Active
912,SKU-09-0912,Jackson-Jennings Classic Vacuum 692,9,21,157.54,326.94,Active
913,SKU-11-0913,Carlson-Jones Compact Coffee Maker 555,11,20,208.81,413.59,Active
914,SKU-05-0914,Cruz-Rodriguez Smart Shorts 480,5,4,436.97,971.69,Active
915,SKU-05-0915,Mills Ergonomic T-Shirt 733,5,19,416.24,896.65,Active
916,SKU-03-0916,"Barnes, Lite Headphones 343",3,37,57.03,142.15,Active
917,SKU-05-0917,Valenzuela-Greene Classic T-Shirt 310,5,21,255.31,342.53,Active
918,SKU-03-0918,"Gordon, Classic Watch 652",3,8,439.08,851.98,Active
919,SKU-07-0919,Winters Ergonomic T-Shirt 569,7,48,417.88,621.5,Active
920,SKU-09-0920,Prince Classic Desk 585,9,49,403.71,994.55,Active
921,SKU-10-0921,"Reynolds, Lite Sofa 846",10,45,408.56,747.88,Active
922,SKU-08-0922,"Moreno, Ultra T-Shirt 794",8,26,250.18,417.73,Active
923,SKU-04-0923,Bell-Ballard Ergonomic Charger 194,4,13,150.23,304.93,Active
924,SKU-04-0924,"Johnston, Eco Speaker 123",4,44,42.2,97.88,Active
925,SKU-02-0925,Kent Compact Camera 299,2,33,223.26,451.83,Active
926,SKU-15-0926,George-Stephens Classic Face Mask 251,15,25,323.6,586.74,Active
927,SKU-05-0927,Lopez-Fletcher Classic Dress 415,5,6,440.0,1033.63,Active
928,SKU-15-0928,Lane Ergonomic Face Mask 922,15,47,201.91,302.17,Active
929,SKU-07-0929,"Smith, Premium T-Shirt 955",7,14,266.3,373.7,Active
930,SKU-14-0930,Ortiz-Rodriguez Compact Vitamin Pack 167,14,25,420.25,844.2,Active
931,SKU-07-0931,Pearson-King Eco Boots 279,7,49,252.34,543.11,Active
932,SKU-04-0932,"Henderson, Lite Camera 396",4,20,251.47,339.66,Active
933,SKU-05-0933,"Sanders, Ergonomic Sweater 857",5,1,211.24,281.42,Active
934,SKU-05-0934,"Olson, Ergonomic Sneakers 769",5,12,301.33,495.76,Active
935,SKU-12-0935,Hinton-Lane Smart Blender 222,12,5,345.3,653.19,Active
936,SKU-06-0936,"Sanders, Elite Shorts 679",6,44,199.05,320.37,Active
937,SKU-12-0937,Adkins Pro Air Purifier 624,12,17,331.17,437.49,Active
938,SKU-01-0938,"Avery, Lite Charger 572",1,11,395.85,578.97,Active
939,SKU-06-0939,Owen-Mendez Premium Dress 149,6,5,133.99,259.34,Active
940,SKU-13-0940,"Mann, Lite Moisturizer 713",13,21,339.92,663.68,Active
941,SKU-11-0941,Brock Eco Desk 801,11,35,315.6,547.57,Active
942,SKU-14-0942,Frost-Graham Lite Serume 240,14,32,235.59,411.72,Active
943,SKU-15-0943,Baker Lite Moisturizer 323,15,13,73.78,115.49,Active
944,SKU-09-0944,Lynch Elite Coffee Maker 966,9,49,241.78,474.21,Active
945,SKU-07-0945,Arias-Morales Ergonomic Sneakers 219,7,31,369.39,889.52,Active
946,SKU-12-0946,"Meyer, Classic Lamp 936",12,34,201.66,501.14,Active
947,SKU-06-0947,Bowman Lite Hoodie 129,6,9,336.28,485.02,Active
948,SKU-03-0948,Harris Smart Monitor 228,3,28,98.38,243.72,Active
949,SKU-13-0949,"Mitchell, Pro Moisturizer 119",13,3,349.74,772.51,Active
950,SKU-01-0950,"Hale, Compact Drone 160",1,3,213.74,510.89,Active
951,SKU-11-0951,Allen-Smith Ultra Chair 901,11,38,60.09,121.51,Active
952,SKU-03-0952,Miller Classic Phone 192,3,18,69.77,153.18,Active
953,SKU-06-0953,Gomez-Foster Classic T-Shirt 975,6,16,227.78,495.25,Active
954,SKU-02-0954,"Gonzalez, Pro Drone 881",2,13,11.22,17.51,Active
955,SKU-03-0955,Dunn Compact Phone 842,3,33,48.92,76.16,Active
956,SKU-08-0956,"Herman, Classic Coat 289",8,12,200.65,491.45,Active
957,SKU-07-0957,Perez-Mccarty Premium Jeans 626,7,21,106.26,152.53,Active
958,SKU-02-0958,Spears-Andrews Compact Headphones 607,2,36,344.21,738.56,Active
959,SKU-02-0959,Thompson-Hunter Classic Watch 218,2,48,176.23,325.73,Active
960,SKU-14-0960,"Jones, Ergonomic Shampoo 667",14,28,186.24,462.24,Active
961,SKU-02-0961,"Frye, Ergonomic Charger 283",2,44,10.69,22.55,Active
962,SKU-08-0962,"Wright, Compact Sneakers 222",8,38,68.8,122.52,Active
963,SKU-12-0963,Carrillo-Todd Lite Chair 472,12,39,438.97,749.04,Active
964,SKU-07-0964,Maldonado-Mosley Pro Jeans 958,7,49,193.99,368.37,Active
965,SKU-10-0965,Olson Elite Desk 874,10,26,356.32,738.51,Active
966,SKU-11-0966,Reyes Elite Vacuum 596,11,30,232.58,343.49,Active
967,SKU-05-0967,"Haynes, Ergonomic Shorts 336",5,7,284.63,416.0,Active
968,SKU-14-0968,Black-Smith Pro Hair Dryer 794,14,39,16.9,25.6,Active
969,SKU-03-0969,Wright-Davis Eco Drone 738,3,49,47.87,66.63,Active
970,SKU-08-0970,"Goodman, Ergonomic Jeans 400",8,17,299.63,565.79,Active
971,SKU-13-0971,Woods Compact Sunscreen 118,13,28,428.9,573.83,Active
972,SKU-02-0972,Shannon Premium Watch 422,2,3,384.53,704.1,Discontinued
973,SKU-09-0973,Valentine Eco Lamp 603,9,25,196.65,329.38,Active
974,SKU-02-0974,Porter Elite Watch 775,2,31,251.43,489.6,Active
975,SKU-14-0975,Moss Lite Sunscreen 157,14,25,179.17,339.28,Active
976,SKU-06-0976,Perez Eco Dress 162,6,24,17.53,23.74,Active
977,SKU-12-0977,"Kelly, Elite Blender 883",12,7,401.65,686.62,Active
